sample_id,source_id,split,class,augmentation_type,text,json_name,target_preview
1519,301,train,objectless_pantomime_action,mirror_lr_slow,Медленно: перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол слева,quality_01519_src_301_mirror_lr_slow.json,"[{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":50.0},{""name"":""left_shoulder_pitch_joint"",""angle"":50.0}],""duration"":1.35},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-60.0},{""name"":""left_elbow_joint"",""angle"":-60.0}],""duration"":1.35},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":-0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":-0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":-0.0},{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":-0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":-0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":-0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":-0.0}],""duration"":1.35},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0}],""duration"":1.35},{""frame"":[{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"""
1520,302,train,objectless_pantomime_action,original,перед тобой на уровне чуть выше таза предмет средних размеров - приподними его,quality_01520_src_302_original.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0}],""duration"":1.0},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-15.0},{""name"":""right_wrist_roll_joint"",""angle"":15.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-20.0},{""name"":""righ"
1521,302,train,objectless_pantomime_action,tempo_fast,Выполни быстрее: перед тобой на уровне чуть выше таза предмет средних размеров - приподними его,quality_01521_src_302_tempo_fast.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-15.0},{""name"":""right_wrist_roll_joint"",""angle"":15.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-20.0},{""name"":"""
1522,302,train,objectless_pantomime_action,tempo_slow,Выполни медленнее и плавнее: перед тобой на уровне чуть выше таза предмет средних размеров - приподними его,quality_01522_src_302_tempo_slow.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.45},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.45},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0}],""duration"":1.45},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-15.0},{""name"":""right_wrist_roll_joint"",""angle"":15.0}],""duration"":1.45},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-20.0},{""name"":"""
1523,302,train,objectless_pantomime_action,hold_short,перед тобой на уровне чуть выше таза предмет средних размеров - приподними его. В конце коротко удержи позу.,quality_01523_src_302_hold_short.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0}],""duration"":1.0},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-15.0},{""name"":""right_wrist_roll_joint"",""angle"":15.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-20.0},{""name"":""righ"
1524,302,train,objectless_pantomime_action,hold_long,перед тобой на уровне чуть выше таза предмет средних размеров - приподними его. В конце удержи финальную позу несколько секунд.,quality_01524_src_302_hold_long.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_shoulder_roll_joint"",""angle"":-10.0}],""duration"":1.0},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-15.0},{""name"":""right_wrist_roll_joint"",""angle"":15.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-20.0},{""name"":""righ"
1525,302,train,objectless_pantomime_action,intensity_small,Выполни с меньшей амплитудой: перед тобой на уровне чуть выше таза предмет средних размеров - приподними его,quality_01525_src_302_intensity_small.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":8.6},{""name"":""right_shoulder_roll_joint"",""angle"":-8.6}],""duration"":1.0},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-12.9},{""name"":""right_wrist_roll_joint"",""angle"":12.9}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-17.2},{""name"":""right_"
1526,302,train,objectless_pantomime_action,intensity_large,Выполни шире и выразительнее: перед тобой на уровне чуть выше таза предмет средних размеров - приподними его,quality_01526_src_302_intensity_large.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":11.2},{""name"":""right_shoulder_roll_joint"",""angle"":-11.2}],""duration"":1.0},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-16.8},{""name"":""right_wrist_roll_joint"",""angle"":16.8}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_yaw_joint"",""angle"":-22.4},{""name"":""righ"
1527,17,train,sport_exercise_motion,original,Имитируй подъём гантели на бицепс,quality_01527_src_17_original.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4},{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""dur"
1528,17,train,sport_exercise_motion,tempo_fast,Выполни быстрее: имитируй подъём гантели на бицепс,quality_01528_src_17_tempo_fast.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4},{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""dur"
1529,17,train,sport_exercise_motion,tempo_slow,Выполни медленнее и плавнее: имитируй подъём гантели на бицепс,quality_01529_src_17_tempo_slow.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4},{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""dur"
1530,17,train,sport_exercise_motion,hold_short,Имитируй подъём гантели на бицепс. В конце коротко удержи позу.,quality_01530_src_17_hold_short.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4},{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""dur"
